date,timestamp,country,country_code,search_term,interest
"Oct 29 – Nov 4, 2023",1698537600,United Kingdom,GB,Netflix,69
"Nov 5 – 11, 2023",1699142400,United Kingdom,GB,Netflix,68
"Nov 12 – 18, 2023",1699747200,United Kingdom,GB,Netflix,68
"Nov 19 – 25, 2023",1700352000,United Kingdom,GB,Netflix,58
"Nov 26 – Dec 2, 2023",1700956800,United Kingdom,GB,Netflix,59
"Dec 3 – 9, 2023",1701561600,United Kingdom,GB,Netflix,63
"Dec 10 – 16, 2023",1702166400,United Kingdom,GB,Netflix,75
"Dec 17 – 23, 2023",1702771200,United Kingdom,GB,Netflix,70
"Dec 24 – 30, 2023",1703376000,United Kingdom,GB,Netflix,87
"Dec 31, 2023 – Jan 6, 2024",1703980800,United Kingdom,GB,Netflix,87
"Aug 29 – Sep 4, 2021",1630195200,United Kingdom,GB,cancel Netflix,35
"Sep 5 – 11, 2021",1630800000,United Kingdom,GB,cancel Netflix,31
"Sep 12 – 18, 2021",1631404800,United Kingdom,GB,cancel Netflix,25
"Sep 19 – 25, 2021",1632009600,United Kingdom,GB,cancel Netflix,35
"Sep 26 – Oct 2, 2021",1632614400,United Kingdom,GB,cancel Netflix,34
"Oct 3 – 9, 2021",1633219200,United Kingdom,GB,cancel Netflix,31
"Oct 10 – 16, 2021",1633824000,United Kingdom,GB,cancel Netflix,30
"Oct 17 – 23, 2021",1634428800,United Kingdom,GB,cancel Netflix,28
"Oct 24 – 30, 2021",1635033600,United Kingdom,GB,cancel Netflix,34
"Oct 31 – Nov 6, 2021",1635638400,United Kingdom,GB,cancel Netflix,34
"Nov 7 – 13, 2021",1636243200,United Kingdom,GB,cancel Netflix,32
"Nov 14 – 20, 2021",1636848000,United Kingdom,GB,cancel Netflix,27
"Nov 21 – 27, 2021",1637452800,United Kingdom,GB,cancel Netflix,29
"Nov 28 – Dec 4, 2021",1638057600,United Kingdom,GB,cancel Netflix,28
"Dec 5 – 11, 2021",1638662400,United Kingdom,GB,cancel Netflix,26
"Dec 12 – 18, 2021",1639267200,United Kingdom,GB,cancel Netflix,27
"Dec 19 – 25, 2021",1639872000,United Kingdom,GB,cancel Netflix,32
"Dec 26, 2021 – Jan 1, 2022",1640476800,United Kingdom,GB,cancel Netflix,39
"Jan 2 – 8, 2022",1641081600,United Kingdom,GB,cancel Netflix,38
"Jan 9 – 15, 2022",1641686400,United Kingdom,GB,cancel Netflix,39
"Jan 16 – 22, 2022",1642291200,United Kingdom,GB,cancel Netflix,37
"Jan 23 – 29, 2022",1642896000,United Kingdom,GB,cancel Netflix,31
"Jan 30 – Feb 5, 2022",1643500800,United Kingdom,GB,cancel Netflix,44
"Feb 6 – 12, 2022",1644105600,United Kingdom,GB,cancel Netflix,43
"Feb 13 – 19, 2022",1644710400,United Kingdom,GB,cancel Netflix,35
"Feb 20 – 26, 2022",1645315200,United Kingdom,GB,cancel Netflix,37
"Feb 27 – Mar 5, 2022",1645920000,United Kingdom,GB,cancel Netflix,39
"Mar 6 – 12, 2022",1646524800,United Kingdom,GB,cancel Netflix,50
"Mar 13 – 19, 2022",1647129600,United Kingdom,GB,cancel Netflix,39
"Mar 20 – 26, 2022",1647734400,United Kingdom,GB,cancel Netflix,39
"Mar 27 – Apr 2, 2022",1648339200,United Kingdom,GB,cancel Netflix,44
"Apr 3 – 9, 2022",1648944000,United Kingdom,GB,cancel Netflix,48
"Apr 10 – 16, 2022",1649548800,United Kingdom,GB,cancel Netflix,36
"Apr 17 – 23, 2022",1650153600,United Kingdom,GB,cancel Netflix,100
"Apr 24 – 30, 2022",1650758400,United Kingdom,GB,cancel Netflix,78
"May 1 – 7, 2022",1651363200,United Kingdom,GB,cancel Netflix,65
"May 8 – 14, 2022",1651968000,United Kingdom,GB,cancel Netflix,53
"May 15 – 21, 2022",1652572800,United Kingdom,GB,cancel Netflix,54
"May 22 – 28, 2022",1653177600,United Kingdom,GB,cancel Netflix,49
"May 29 – Jun 4, 2022",1653782400,United Kingdom,GB,cancel Netflix,46
"Jun 5 – 11, 2022",1654387200,United Kingdom,GB,cancel Netflix,41
"Jun 12 – 18, 2022",1654992000,United Kingdom,GB,cancel Netflix,44
"Jun 19 – 25, 2022",1655596800,United Kingdom,GB,cancel Netflix,45
"Jun 26 – Jul 2, 2022",1656201600,United Kingdom,GB,cancel Netflix,47
"Jul 3 – 9, 2022",1656806400,United Kingdom,GB,cancel Netflix,40
"Jul 10 – 16, 2022",1657411200,United Kingdom,GB,cancel Netflix,38
"Jul 17 – 23, 2022",1658016000,United Kingdom,GB,cancel Netflix,44
"Jul 24 – 30, 2022",1658620800,United Kingdom,GB,cancel Netflix,61
"Jul 31 – Aug 6, 2022",1659225600,United Kingdom,GB,cancel Netflix,43
"Aug 7 – 13, 2022",1659830400,United Kingdom,GB,cancel Netflix,44
"Aug 14 – 20, 2022",1660435200,United Kingdom,GB,cancel Netflix,49
"Aug 21 – 27, 2022",1661040000,United Kingdom,GB,cancel Netflix,50
"Aug 28 – Sep 3, 2022",1661644800,United Kingdom,GB,cancel Netflix,55
"Sep 4 – 10, 2022",1662249600,United Kingdom,GB,cancel Netflix,44
"Sep 11 – 17, 2022",1662854400,United Kingdom,GB,cancel Netflix,39
"Sep 18 – 24, 2022",1663459200,United Kingdom,GB,cancel Netflix,41
"Sep 25 – Oct 1, 2022",1664064000,United Kingdom,GB,cancel Netflix,39
"Oct 2 – 8, 2022",1664668800,United Kingdom,GB,cancel Netflix,37
"Oct 9 – 15, 2022",1665273600,United Kingdom,GB,cancel Netflix,35
"Oct 16 – 22, 2022",1665878400,United Kingdom,GB,cancel Netflix,41
"Oct 23 – 29, 2022",1666483200,United Kingdom,GB,cancel Netflix,35
"Oct 30 – Nov 5, 2022",1667088000,United Kingdom,GB,cancel Netflix,41
"Nov 6 – 12, 2022",1667692800,United Kingdom,GB,cancel Netflix,34
"Nov 13 – 19, 2022",1668297600,United Kingdom,GB,cancel Netflix,30
"Nov 20 – 26, 2022",1668902400,United Kingdom,GB,cancel Netflix,27
"Nov 27 – Dec 3, 2022",1669507200,United Kingdom,GB,cancel Netflix,38
"Dec 4 – 10, 2022",1670112000,United Kingdom,GB,cancel Netflix,40
"Dec 11 – 17, 2022",1670716800,United Kingdom,GB,cancel Netflix,35
"Dec 18 – 24, 2022",1671321600,United Kingdom,GB,cancel Netflix,35
"Dec 25 – 31, 2022",1671926400,United Kingdom,GB,cancel Netflix,35
"Jan 1 – 7, 2023",1672531200,United Kingdom,GB,cancel Netflix,48
"Jan 8 – 14, 2023",1673136000,United Kingdom,GB,cancel Netflix,41
"Jan 15 – 21, 2023",1673740800,United Kingdom,GB,cancel Netflix,43
"Jan 22 – 28, 2023",1674345600,United Kingdom,GB,cancel Netflix,35
"Jan 29 – Feb 4, 2023",1674950400,United Kingdom,GB,cancel Netflix,41
"Feb 5 – 11, 2023",1675555200,United Kingdom,GB,cancel Netflix,36
"Feb 12 – 18, 2023",1676160000,United Kingdom,GB,cancel Netflix,28
"Feb 19 – 25, 2023",1676764800,United Kingdom,GB,cancel Netflix,34
"Feb 26 – Mar 4, 2023",1677369600,United Kingdom,GB,cancel Netflix,41
"Mar 5 – 11, 2023",1677974400,United Kingdom,GB,cancel Netflix,36
"Mar 12 – 18, 2023",1678579200,United Kingdom,GB,cancel Netflix,33
"Mar 19 – 25, 2023",1679184000,United Kingdom,GB,cancel Netflix,38
"Mar 26 – Apr 1, 2023",1679788800,United Kingdom,GB,cancel Netflix,31
"Apr 2 – 8, 2023",1680393600,United Kingdom,GB,cancel Netflix,26
"Apr 9 – 15, 2023",1680998400,United Kingdom,GB,cancel Netflix,35
"Apr 16 – 22, 2023",1681603200,United Kingdom,GB,cancel Netflix,34
"Apr 23 – 29, 2023",1682208000,United Kingdom,GB,cancel Netflix,32
"Apr 30 – May 6, 2023",1682812800,United Kingdom,GB,cancel Netflix,29
"May 7 – 13, 2023",1683417600,United Kingdom,GB,cancel Netflix,26
"May 14 – 20, 2023",1684022400,United Kingdom,GB,cancel Netflix,31
"May 21 – 27, 2023",1684627200,United Kingdom,GB,cancel Netflix,52
"May 28 – Jun 3, 2023",1685232000,United Kingdom,GB,cancel Netflix,41
"Jun 4 – 10, 2023",1685836800,United Kingdom,GB,cancel Netflix,43
"Jun 11 – 17, 2023",1686441600,United Kingdom,GB,cancel Netflix,42
"Jun 18 – 24, 2023",1687046400,United Kingdom,GB,cancel Netflix,37
"Jun 25 – Jul 1, 2023",1687651200,United Kingdom,GB,cancel Netflix,43
"Jul 2 – 8, 2023",1688256000,United Kingdom,GB,cancel Netflix,34
"Jul 9 – 15, 2023",1688860800,United Kingdom,GB,cancel Netflix,35
"Jul 16 – 22, 2023",1689465600,United Kingdom,GB,cancel Netflix,37
"Jul 23 – 29, 2023",1690070400,United Kingdom,GB,cancel Netflix,39
"Jul 30 – Aug 5, 2023",1690675200,United Kingdom,GB,cancel Netflix,35
"Aug 6 – 12, 2023",1691280000,United Kingdom,GB,cancel Netflix,33
"Aug 13 – 19, 2023",1691884800,United Kingdom,GB,cancel Netflix,35
"Aug 20 – 26, 2023",1692489600,United Kingdom,GB,cancel Netflix,34
"Aug 27 – Sep 2, 2023",1693094400,United Kingdom,GB,cancel Netflix,38
"Sep 3 – 9, 2023",1693699200,United Kingdom,GB,cancel Netflix,30
"Sep 10 – 16, 2023",1694304000,United Kingdom,GB,cancel Netflix,34
"Sep 17 – 23, 2023",1694908800,United Kingdom,GB,cancel Netflix,35
"Sep 24 – 30, 2023",1695513600,United Kingdom,GB,cancel Netflix,35
"Oct 1 – 7, 2023",1696118400,United Kingdom,GB,cancel Netflix,32
"Oct 8 – 14, 2023",1696723200,United Kingdom,GB,cancel Netflix,34
"Oct 15 – 21, 2023",1697328000,United Kingdom,GB,cancel Netflix,48
"Oct 22 – 28, 2023",1697932800,United Kingdom,GB,cancel Netflix,34
"Oct 29 – Nov 4, 2023",1698537600,United Kingdom,GB,cancel Netflix,33
"Nov 5 – 11, 2023",1699142400,United Kingdom,GB,cancel Netflix,36
"Nov 12 – 18, 2023",1699747200,United Kingdom,GB,cancel Netflix,36
"Nov 19 – 25, 2023",1700352000,United Kingdom,GB,cancel Netflix,38
"Nov 26 – Dec 2, 2023",1700956800,United Kingdom,GB,cancel Netflix,37
"Dec 3 – 9, 2023",1701561600,United Kingdom,GB,cancel Netflix,35
"Dec 10 – 16, 2023",1702166400,United Kingdom,GB,cancel Netflix,41
"Dec 17 – 23, 2023",1702771200,United Kingdom,GB,cancel Netflix,39
"Dec 24 – 30, 2023",1703376000,United Kingdom,GB,cancel Netflix,41
"Dec 31, 2023 – Jan 6, 2024",1703980800,United Kingdom,GB,cancel Netflix,36
"Aug 29 – Sep 4, 2021",1630195200,Germany,DE,Netflix,59
"Sep 5 – 11, 2021",1630800000,Germany,DE,Netflix,54
"Sep 12 – 18, 2021",1631404800,Germany,DE,Netflix,57
"Sep 19 – 25, 2021",1632009600,Germany,DE,Netflix,54
"Sep 26 – Oct 2, 2021",1632614400,Germany,DE,Netflix,60
"Oct 3 – 9, 2021",1633219200,Germany,DE,Netflix,61
"Oct 10 – 16, 2021",1633824000,Germany,DE,Netflix,65
"Oct 17 – 23, 2021",1634428800,Germany,DE,Netflix,71
"Oct 24 – 30, 2021",1635033600,Germany,DE,Netflix,67
"Oct 31 – Nov 6, 2021",1635638400,Germany,DE,Netflix,72
"Nov 7 – 13, 2021",1636243200,Germany,DE,Netflix,62
"Nov 14 – 20, 2021",1636848000,Germany,DE,Netflix,63
"Nov 21 – 27, 2021",1637452800,Germany,DE,Netflix,60
"Nov 28 – Dec 4, 2021",1638057600,Germany,DE,Netflix,64
"Dec 5 – 11, 2021",1638662400,Germany,DE,Netflix,60
"Dec 12 – 18, 2021",1639267200,Germany,DE,Netflix,65
"Dec 19 – 25, 2021",1639872000,Germany,DE,Netflix,82
"Dec 26, 2021 – Jan 1, 2022",1640476800,Germany,DE,Netflix,100
"Jan 2 – 8, 2022",1641081600,Germany,DE,Netflix,86
"Jan 9 – 15, 2022",1641686400,Germany,DE,Netflix,76
"Jan 16 – 22, 2022",1642291200,Germany,DE,Netflix,73
"Jan 23 – 29, 2022",1642896000,Germany,DE,Netflix,70
"Jan 30 – Feb 5, 2022",1643500800,Germany,DE,Netflix,73
"Feb 6 – 12, 2022",1644105600,Germany,DE,Netflix,71
"Feb 13 – 19, 2022",1644710400,Germany,DE,Netflix,69
"Feb 20 – 26, 2022",1645315200,Germany,DE,Netflix,65
"Feb 27 – Mar 5, 2022",1645920000,Germany,DE,Netflix,60
"Mar 6 – 12, 2022",1646524800,Germany,DE,Netflix,58
"Mar 13 – 19, 2022",1647129600,Germany,DE,Netflix,61
"Mar 20 – 26, 2022",1647734400,Germany,DE,Netflix,58
"Mar 27 – Apr 2, 2022",1648339200,Germany,DE,Netflix,59
"Apr 3 – 9, 2022",1648944000,Germany,DE,Netflix,61
"Apr 10 – 16, 2022",1649548800,Germany,DE,Netflix,64
"Apr 17 – 23, 2022",1650153600,Germany,DE,Netflix,70
"Apr 24 – 30, 2022",1650758400,Germany,DE,Netflix,59
"May 1 – 7, 2022",1651363200,Germany,DE,Netflix,51
"May 8 – 14, 2022",1651968000,Germany,DE,Netflix,48
"May 15 – 21, 2022",1652572800,Germany,DE,Netflix,45
"May 22 – 28, 2022",1653177600,Germany,DE,Netflix,57
"May 29 – Jun 4, 2022",1653782400,Germany,DE,Netflix,53
"Jun 5 – 11, 2022",1654387200,Germany,DE,Netflix,60
"Jun 12 – 18, 2022",1654992000,Germany,DE,Netflix,53
"Jun 19 – 25, 2022",1655596800,Germany,DE,Netflix,52
"Jun 26 – Jul 2, 2022",1656201600,Germany,DE,Netflix,51
"Jul 3 – 9, 2022",1656806400,Germany,DE,Netflix,55
"Jul 10 – 16, 2022",1657411200,Germany,DE,Netflix,57
"Jul 17 – 23, 2022",1658016000,Germany,DE,Netflix,55
"Jul 24 – 30, 2022",1658620800,Germany,DE,Netflix,58
"Jul 31 – Aug 6, 2022",1659225600,Germany,DE,Netflix,58
"Aug 7 – 13, 2022",1659830400,Germany,DE,Netflix,56
"Aug 14 – 20, 2022",1660435200,Germany,DE,Netflix,60
"Aug 21 – 27, 2022",1661040000,Germany,DE,Netflix,61
"Aug 28 – Sep 3, 2022",1661644800,Germany,DE,Netflix,60
"Sep 4 – 10, 2022",1662249600,Germany,DE,Netflix,54
"Sep 11 – 17, 2022",1662854400,Germany,DE,Netflix,56
"Sep 18 – 24, 2022",1663459200,Germany,DE,Netflix,63
"Sep 25 – Oct 1, 2022",1664064000,Germany,DE,Netflix,74
"Oct 2 – 8, 2022",1664668800,Germany,DE,Netflix,75
"Oct 9 – 15, 2022",1665273600,Germany,DE,Netflix,70
"Oct 16 – 22, 2022",1665878400,Germany,DE,Netflix,71
"Oct 23 – 29, 2022",1666483200,Germany,DE,Netflix,71
"Oct 30 – Nov 5, 2022",1667088000,Germany,DE,Netflix,73
"Nov 6 – 12, 2022",1667692800,Germany,DE,Netflix,62
"Nov 13 – 19, 2022",1668297600,Germany,DE,Netflix,64
"Nov 20 – 26, 2022",1668902400,Germany,DE,Netflix,57
"Nov 27 – Dec 3, 2022",1669507200,Germany,DE,Netflix,65
"Dec 4 – 10, 2022",1670112000,Germany,DE,Netflix,75
"Dec 11 – 17, 2022",1670716800,Germany,DE,Netflix,69
"Dec 18 – 24, 2022",1671321600,Germany,DE,Netflix,77
"Dec 25 – 31, 2022",1671926400,Germany,DE,Netflix,98
"Jan 1 – 7, 2023",1672531200,Germany,DE,Netflix,87
"Jan 8 – 14, 2023",1673136000,Germany,DE,Netflix,68
"Jan 15 – 21, 2023",1673740800,Germany,DE,Netflix,65
"Jan 22 – 28, 2023",1674345600,Germany,DE,Netflix,61
"Jan 29 – Feb 4, 2023",1674950400,Germany,DE,Netflix,65
"Feb 5 – 11, 2023",1675555200,Germany,DE,Netflix,60
"Feb 12 – 18, 2023",1676160000,Germany,DE,Netflix,57
"Feb 19 – 25, 2023",1676764800,Germany,DE,Netflix,63
"Feb 26 – Mar 4, 2023",1677369600,Germany,DE,Netflix,57
"Mar 5 – 11, 2023",1677974400,Germany,DE,Netflix,55
"Mar 12 – 18, 2023",1678579200,Germany,DE,Netflix,58
"Mar 19 – 25, 2023",1679184000,Germany,DE,Netflix,52
"Mar 26 – Apr 1, 2023",1679788800,Germany,DE,Netflix,54
"Apr 2 – 8, 2023",1680393600,Germany,DE,Netflix,57
"Apr 9 – 15, 2023",1680998400,Germany,DE,Netflix,59
"Apr 16 – 22, 2023",1681603200,Germany,DE,Netflix,51
"Apr 23 – 29, 2023",1682208000,Germany,DE,Netflix,51
"Apr 30 – May 6, 2023",1682812800,Germany,DE,Netflix,52
"May 7 – 13, 2023",1683417600,Germany,DE,Netflix,48
"May 14 – 20, 2023",1684022400,Germany,DE,Netflix,53
"May 21 – 27, 2023",1684627200,Germany,DE,Netflix,68
"May 28 – Jun 3, 2023",1685232000,Germany,DE,Netflix,67
"Jun 4 – 10, 2023",1685836800,Germany,DE,Netflix,68
"Jun 11 – 17, 2023",1686441600,Germany,DE,Netflix,58
"Jun 18 – 24, 2023",1687046400,Germany,DE,Netflix,55
"Jun 25 – Jul 1, 2023",1687651200,Germany,DE,Netflix,57
"Jul 2 – 8, 2023",1688256000,Germany,DE,Netflix,53
"Jul 9 – 15, 2023",1688860800,Germany,DE,Netflix,53
"Jul 16 – 22, 2023",1689465600,Germany,DE,Netflix,53
"Jul 23 – 29, 2023",1690070400,Germany,DE,Netflix,59
"Jul 30 – Aug 5, 2023",1690675200,Germany,DE,Netflix,60
"Aug 6 – 12, 2023",1691280000,Germany,DE,Netflix,56
"Aug 13 – 19, 2023",1691884800,Germany,DE,Netflix,52
"Aug 20 – 26, 2023",1692489600,Germany,DE,Netflix,51
"Aug 27 – Sep 2, 2023",1693094400,Germany,DE,Netflix,68
"Sep 3 – 9, 2023",1693699200,Germany,DE,Netflix,71
"Sep 10 – 16, 2023",1694304000,Germany,DE,Netflix,59
"Sep 17 – 23, 2023",1694908800,Germany,DE,Netflix,59
"Sep 24 – 30, 2023",1695513600,Germany,DE,Netflix,58
"Oct 1 – 7, 2023",1696118400,Germany,DE,Netflix,66
"Oct 8 – 14, 2023",1696723200,Germany,DE,Netflix,58
"Oct 15 – 21, 2023",1697328000,Germany,DE,Netflix,58
"Oct 22 – 28, 2023",1697932800,Germany,DE,Netflix,59
"Oct 29 – Nov 4, 2023",1698537600,Germany,DE,Netflix,65
"Nov 5 – 11, 2023",1699142400,Germany,DE,Netflix,56
"Nov 12 – 18, 2023",1699747200,Germany,DE,Netflix,56
"Nov 19 – 25, 2023",1700352000,Germany,DE,Netflix,54
"Nov 26 – Dec 2, 2023",1700956800,Germany,DE,Netflix,54
"Dec 3 – 9, 2023",1701561600,Germany,DE,Netflix,56
"Dec 10 – 16, 2023",1702166400,Germany,DE,Netflix,62
"Dec 17 – 23, 2023",1702771200,Germany,DE,Netflix,60
"Dec 24 – 30, 2023",1703376000,Germany,DE,Netflix,78
"Dec 31, 2023 – Jan 6, 2024",1703980800,Germany,DE,Netflix,74
"Aug 29 – Sep 4, 2021",1630195200,Germany,DE,cancel Netflix,0
"Sep 5 – 11, 2021",1630800000,Germany,DE,cancel Netflix,100
"Sep 12 – 18, 2021",1631404800,Germany,DE,cancel Netflix,0
"Sep 19 – 25, 2021",1632009600,Germany,DE,cancel Netflix,0
"Sep 26 – Oct 2, 2021",1632614400,Germany,DE,cancel Netflix,0
"Oct 3 – 9, 2021",1633219200,Germany,DE,cancel Netflix,0
"Oct 10 – 16, 2021",1633824000,Germany,DE,cancel Netflix,0
"Oct 17 – 23, 2021",1634428800,Germany,DE,cancel Netflix,0
"Oct 24 – 30, 2021",1635033600,Germany,DE,cancel Netflix,0
"Oct 31 – Nov 6, 2021",1635638400,Germany,DE,cancel Netflix,0
"Nov 7 – 13, 2021",1636243200,Germany,DE,cancel Netflix,0
"Nov 14 – 20, 2021",1636848000,Germany,DE,cancel Netflix,0
"Nov 21 – 27, 2021",1637452800,Germany,DE,cancel Netflix,0
"Nov 28 – Dec 4, 2021",1638057600,Germany,DE,cancel Netflix,0
"Dec 5 – 11, 2021",1638662400,Germany,DE,cancel Netflix,0
"Dec 12 – 18, 2021",1639267200,Germany,DE,cancel Netflix,0
"Dec 19 – 25, 2021",1639872000,Germany,DE,cancel Netflix,0
"Dec 26, 2021 – Jan 1, 2022",1640476800,Germany,DE,cancel Netflix,0
"Jan 2 – 8, 2022",1641081600,Germany,DE,cancel Netflix,0
"Jan 9 – 15, 2022",1641686400,Germany,DE,cancel Netflix,0
"Jan 16 – 22, 2022",1642291200,Germany,DE,cancel Netflix,0
"Jan 23 – 29, 2022",1642896000,Germany,DE,cancel Netflix,0
"Jan 30 – Feb 5, 2022",1643500800,Germany,DE,cancel Netflix,0
"Feb 6 – 12, 2022",1644105600,Germany,DE,cancel Netflix,0
"Feb 13 – 19, 2022",1644710400,Germany,DE,cancel Netflix,0
"Feb 20 – 26, 2022",1645315200,Germany,DE,cancel Netflix,0
"Feb 27 – Mar 5, 2022",1645920000,Germany,DE,cancel Netflix,0
"Mar 6 – 12, 2022",1646524800,Germany,DE,cancel Netflix,0
"Mar 13 – 19, 2022",1647129600,Germany,DE,cancel Netflix,0
"Mar 20 – 26, 2022",1647734400,Germany,DE,cancel Netflix,0
"Mar 27 – Apr 2, 2022",1648339200,Germany,DE,cancel Netflix,0
"Apr 3 – 9, 2022",1648944000,Germany,DE,cancel Netflix,0
"Apr 10 – 16, 2022",1649548800,Germany,DE,cancel Netflix,0
"Apr 17 – 23, 2022",1650153600,Germany,DE,cancel Netflix,0
"Apr 24 – 30, 2022",1650758400,Germany,DE,cancel Netflix,0
"May 1 – 7, 2022",1651363200,Germany,DE,cancel Netflix,0
"May 8 – 14, 2022",1651968000,Germany,DE,cancel Netflix,0
"May 15 – 21, 2022",1652572800,Germany,DE,cancel Netflix,0
"May 22 – 28, 2022",1653177600,Germany,DE,cancel Netflix,0
"May 29 – Jun 4, 2022",1653782400,Germany,DE,cancel Netflix,0
"Jun 5 – 11, 2022",1654387200,Germany,DE,cancel Netflix,0
"Jun 12 – 18, 2022",1654992000,Germany,DE,cancel Netflix,0
"Jun 19 – 25, 2022",1655596800,Germany,DE,cancel Netflix,0
"Jun 26 – Jul 2, 2022",1656201600,Germany,DE,cancel Netflix,0
"Jul 3 – 9, 2022",1656806400,Germany,DE,cancel Netflix,0
"Jul 10 – 16, 2022",1657411200,Germany,DE,cancel Netflix,0
"Jul 17 – 23, 2022",1658016000,Germany,DE,cancel Netflix,0
"Jul 24 – 30, 2022",1658620800,Germany,DE,cancel Netflix,0
"Jul 31 – Aug 6, 2022",1659225600,Germany,DE,cancel Netflix,0
"Aug 7 – 13, 2022",1659830400,Germany,DE,cancel Netflix,0
"Aug 14 – 20, 2022",1660435200,Germany,DE,cancel Netflix,0
"Aug 21 – 27, 2022",1661040000,Germany,DE,cancel Netflix,0
"Aug 28 – Sep 3, 2022",1661644800,Germany,DE,cancel Netflix,0
"Sep 4 – 10, 2022",1662249600,Germany,DE,cancel Netflix,0
"Sep 11 – 17, 2022",1662854400,Germany,DE,cancel Netflix,0
"Sep 18 – 24, 2022",1663459200,Germany,DE,cancel Netflix,0
"Sep 25 – Oct 1, 2022",1664064000,Germany,DE,cancel Netflix,0
"Oct 2 – 8, 2022",1664668800,Germany,DE,cancel Netflix,0
"Oct 9 – 15, 2022",1665273600,Germany,DE,cancel Netflix,0
"Oct 16 – 22, 2022",1665878400,Germany,DE,cancel Netflix,0
"Oct 23 – 29, 2022",1666483200,Germany,DE,cancel Netflix,0
"Oct 30 – Nov 5, 2022",1667088000,Germany,DE,cancel Netflix,0
"Nov 6 – 12, 2022",1667692800,Germany,DE,cancel Netflix,0
"Nov 13 – 19, 2022",1668297600,Germany,DE,cancel Netflix,0
"Nov 20 – 26, 2022",1668902400,Germany,DE,cancel Netflix,0
"Nov 27 – Dec 3, 2022",1669507200,Germany,DE,cancel Netflix,0
"Dec 4 – 10, 2022",1670112000,Germany,DE,cancel Netflix,0
"Dec 11 – 17, 2022",1670716800,Germany,DE,cancel Netflix,0
